time,47-x,47-y,47-z,46-x,46-y,46-z,41-x,41-y,41-z,55-x,55-y,55-z,49-x,49-y,49-z,27-x,27-y,27-z,43-x,43-y,43-z,51-x,51-y,51-z,38-x,38-y,38-z,52-x,52-y,52-z,44-x,44-y,44-z,42-x,42-y,42-z,45-x,45-y,45-z,14-x,14-y,14-z,53-x,53-y,53-z,50-x,50-y,50-z,48-x,48-y,48-z,40-x,40-y,40-z339169.318,2.26,2,-4,2.26,2,-2,2.26,1,-4,1,2,-4,-0.33,2,-4,2.26,1,-2,-0.33,1,-4,2.26,2,0,1,1,-2,-0.33,2,-2,2.26,1,0,-0.33,1,0,1,1,0,-0.33,1,-2,1,2,0,-0.33,2,0,1,2,-2,1,1,-4
339174.623,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.63,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.636,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.656,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.663,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.677,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.694,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.711,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.727,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.759,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.776,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.792,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.81,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.837,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.854,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.87,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.887,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.969,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.989,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339174.996,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.003,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.009,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.044,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.051,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.062,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.08,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.098,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.115,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.131,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.148,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.171,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.188,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.221,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.237,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.254,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339175.318,2.259669,1.459874,-3.99965,2.26145,1.459882,-1.999861,2.259998,0.4799917,-3.999979,1.000469,1.459961,-4.000272,-0.3461235,1.459929,-3.982511,2.25999,0.4800056,-2.00001,-0.3356051,0.4800071,-3.993547,2.260018,1.459991,0.000340983,0.9999027,0.4799043,-1.999936,-0.3467496,1.459929,-1.982407,2.259953,0.4800088,1.39E-05,-0.336183,0.4800355,0.005996143,1.000123,0.4800146,0.000124382,-0.3361884,0.4800076,-1.99349,1.000431,1.460029,0.00044944,-0.3489184,1.460069,0.01858052,0.9997875,1.459905,-1.999749,0.9999925,0.4800083,-4.000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
